year,name,engine_size,mileage(km),price(eur),link
2016,Renault Clio,1.1 Petrol,97800,7245,https://www.donedeal.ie/cars-for-sale/renault-clio-iv-1-2-dynamique-nav-75bhp-low-km/39944772
2013,Ford Galaxy,1.6 Diesel,215891,5995,https://www.donedeal.ie/cars-for-sale/ford-galaxy-1-6-tdci-115ps-7-seat-service-history/38199021
2015,Opel Insignia,2.0 Diesel,155000,7950,https://www.donedeal.ie/cars-for-sale/opel-insignia-2015-low-mileage/40413031
2014,Volvo XC60,2.0 Diesel,268920,7950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-2-0-se-d4-181bhp-5dr-nct-tax-recent/40794522
2014,Suzuki Swift,1.2 Petrol,169673,8950,https://www.donedeal.ie/cars-for-sale/suzuki-swift-dba-zd72s-5dr-auto-new-n-c-t-tax-1/40527451
2017,Opel Corsa,1.4 Petrol,143770,7495,https://www.donedeal.ie/cars-for-sale/opel-corsa-2017-e-1-4-new-nct-04-2027/39742810
2017,Nissan Leaf,24 kWh Electric,155300,6495,https://www.donedeal.ie/cars-for-sale/nissan-leaf-2017-evtaxed-nct/39595676
2014,Nissan Note,1.2 Petrol,93341,7950,https://www.donedeal.ie/cars-for-sale/2014-nissan-note-1-2-automatic-low-mileage/39825579
2012,Honda CRZ,1.5 Petrol,90000,7250,https://www.donedeal.ie/cars-for-sale/2012-honda-crz-1-5-hybird-6-speed-manual/36676758
2015,Fiat Panda,1.2 Petrol,58000,6500,https://www.donedeal.ie/cars-for-sale/fiat-panda-low-mileage-1-2-easy-e6-4dr/40704967
2014,Kia Sportage,1.7 Diesel,263422,8950,https://www.donedeal.ie/cars-for-sale/2014-kia-sportage/40236687
2015,Nissan Qashqai,1.5 Diesel,258811,7950,https://www.donedeal.ie/cars-for-sale/2015-nissan-qashqai-premium/40448849
2015,Opel Corsa,1.4 Petrol,167558,6950,https://www.donedeal.ie/cars-for-sale/2015-opel-corsa-low-mileage/40687677
2013,Volkswagen Up!,1.0 Petrol,103000,7900,https://www.donedeal.ie/cars-for-sale/volkswagen-up-auto/40435527
2015,Mazda Mazda3,2.2 Diesel,200000,5990,https://www.donedeal.ie/cars-for-sale/mazda-mazda3-2015-nct-08-26-tax-7-25/39772676?campaign=3
2013,Honda Civic,1.3 Petrol,199000,6390,https://www.donedeal.ie/cars-for-sale/honda-civic-2013-nct05-26-tax-06-26/40344990?campaign=3
2015,Ford Focus,1.0 Petrol,137000,7995,https://www.donedeal.ie/cars-for-sale/ford-focus-2015/40635781
2013,Volkswagen Up!,1.0 Petrol,50000,8250,https://www.donedeal.ie/cars-for-sale/volkswagen-up-automatic/40598741
2014,Hyundai i10,1.0 Petrol,80234,6995,https://www.donedeal.ie/cars-for-sale/hyundai-i10-1-0-se-5dr-66ps/40713317
2014,Nissan Qashqai,1.5 Diesel,207000,7995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-qashqai2-1-5-2-sv-plus-4dr/40337424
2016,Renault Clio,1.1 Petrol,161249,7995,https://www.donedeal.ie/cars-for-sale/renault-clio-dynamique-nav-1-2-petrol/36724456
2013,Volkswagen Up!,1.0 Petrol,54000,7495,https://www.donedeal.ie/cars-for-sale/2012-volkswagen-up-auto-immaculate/40455614
2012,Volkswagen Up!,1.0 Petrol,109000,7495,https://www.donedeal.ie/cars-for-sale/2012-volkswagen-up-2012-showroom-condition/40455690
2015,Toyota Passo,1.0 Petrol,68000,7950,https://www.donedeal.ie/cars-for-sale/2015-toyota-passo-1-0-litre-petrol-automatic/40492526
2016,Smart Forfour,1.0 Petrol,90123,8950,https://www.donedeal.ie/cars-for-sale/smart-forfour-prime-premium-1-years-tax-new-n-c-/40527428
2015,Fiat 500,1.2 Petrol,112002,7950,https://www.donedeal.ie/cars-for-sale/fiat-500-1-2-69hp-pop-2dr/40091063
2016,Toyota Avensis,1.6 Diesel,213000,8995,https://www.donedeal.ie/cars-for-sale/toyota-avensis-1-6-d-aura-4dr/40596481
2012,Triumph Tiger 800,0.8 Petrol,47000,5999,https://www.donedeal.ie/cars-for-sale/triumph-tiger-800-2012-low-mileage-47-000km/38070853
2013,Hyundai ix35,1.7 Diesel,197079,6895,https://www.donedeal.ie/cars-for-sale/hyundai-ix35-1-7-crdi-style-2wd-5dr/38998375
2014,Hyundai i20,1.2 Petrol,171003,6950,https://www.donedeal.ie/cars-for-sale/hyundai-i20-1-2-premium-4dr/40649783
2015,Opel Zafira,2.0 Diesel,211400,5950,https://www.donedeal.ie/cars-for-sale/opel-zafira-2-0-diesel-manual-7-seater-151/40289429
2015,Toyota Aygo,1.0 Petrol,146990,7950,https://www.donedeal.ie/cars-for-sale/toyota-aygo-1-0-x-play-2015-facelift/39218874
2013,Honda Civic,1.5 Petrol Hybrid,119000,8995,https://www.donedeal.ie/cars-for-sale/honda-civic-1-5-hybrid-4dr-auto/40396018
2016,Peugeot 208,1.2 Petrol,196339,5950,https://www.donedeal.ie/cars-for-sale/peugeot-208-1-2-petrol-nct/40791431
2015,Opel Corsa,1.2 Petrol,173808,6950,https://www.donedeal.ie/cars-for-sale/opel-corsa-1-2-sxi-new-nct-12-month-warranty/40408512
2015,Opel Corsa,1.4 Petrol,151500,7495,https://www.donedeal.ie/cars-for-sale/opel-corsa-2015/40791126
2017,Peugeot Partner,1.6 Diesel,238000,7495,https://www.donedeal.ie/cars-for-sale/peugeot-partner-2017/39917376
2016,Kia Ceed,1.6 Diesel,199558,6995,https://www.donedeal.ie/cars-for-sale/kia-ceed-2016/39246298
2015,Nissan Pulsar,1.5 Diesel,181200,5995,https://www.donedeal.ie/cars-for-sale/2015-nissan-pulsar-new-nct-5995/40778154
2014,Renault Clio,0.9 Petrol,119091,7495,https://www.donedeal.ie/cars-for-sale/2014-renault-clio-0-9ltr-petrol-only-7495/40771631
2014,Honda Jazz,1.2 Petrol,49500,7495,https://www.donedeal.ie/cars-for-sale/14-honda-jazz-1-2-petrol-only-79klmsnct-26/40230551
2013,Nissan Qashqai,1.6 Diesel,225307,6995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-2013/40078975
2015,Kia Ceed,1.4 Diesel,220000,6995,https://www.donedeal.ie/cars-for-sale/kia-ceed-2015/39874380
2012,Kia Optima,1.7 Diesel,215651,5999,https://www.donedeal.ie/cars-for-sale/2012-kia-optima-1-7d-platinum-huge-spec/40803944?campaign=3
2014,Nissan Juke,1.5 Diesel,145000,5995,https://www.donedeal.ie/cars-for-sale/nissan-juke-2014/39051192
2015,Peugeot 3008,1.6 Diesel,218870,7495,https://www.donedeal.ie/cars-for-sale/15-peugeot-3008-02-27-nct-price-drop-6-995/36342710
2014,Opel Mokka,1.7 Diesel,175418,6995,https://www.donedeal.ie/cars-for-sale/14-opel-mokka-1-7-d-tech-line-4wd-128bhp-6-995/40702938
2014,Opel Astra,1.7 Diesel,196339,5995,https://www.donedeal.ie/cars-for-sale/opel-astra-2014/40222358
2016,Opel Corsa,1.4 Petrol,148000,7495,https://www.donedeal.ie/cars-for-sale/opel-corsa-2016/39715979
2016,Opel Astra,1.6 Diesel,231000,6995,https://www.donedeal.ie/cars-for-sale/opel-astra-2016/39139381
2018,Dacia Sandero,1.0 Petrol,119000,8999,https://www.donedeal.ie/cars-for-sale/dacia-sandero-2018-finance-available-/38820588
2016,Ford Mondeo,1.5 Diesel,266000,5995,https://www.donedeal.ie/cars-for-sale/2016-ford-mondeo-zetec-service-history/40790467
2014,Citroen C4,1.6 Diesel,94000,5950,https://www.donedeal.ie/cars-for-sale/citroen-c4-2014/40779971
2016,Nissan Juke,1.2 Petrol,145000,7990,https://www.donedeal.ie/cars-for-sale/2016-nissan-juke-1-2-petrol-sv-model/40063049
2016,Opel Astra,1.6 Diesel,117481,7950,https://www.donedeal.ie/cars-for-sale/opel-astra-design-cdti-ecoflex/40711692
2014,Nissan Qashqai,1.5 Diesel,267150,6450,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dci-visia-110bhp-5dr/39888027
2013,Toyota Aygo,1.0 Petrol,119091,5950,https://www.donedeal.ie/cars-for-sale/toyota-aygo-1-0-vvti-fire-5dr/40575573
2014,Peugeot 5008,1.6 Diesel,158546,7500,https://www.donedeal.ie/cars-for-sale/peugeot-5008-active-family-1-6-hdi-4dr/40339490
2014,Renault Captur,1.0 Petrol,128875,7495,https://www.donedeal.ie/cars-for-sale/renault-captur-1-0-petrol-life-model-new-nct-fi/40187496
2014,Nissan Note,1.2 Petrol,12637,7450,https://www.donedeal.ie/cars-for-sale/2014-nissan-note-automatic-low-mileage/40789731
2015,Opel Mokka,1.7 Diesel,239791,7450,https://www.donedeal.ie/cars-for-sale/opel-mokka-2015-new-nct-1-owner-finance-available/38709288
2015,Dacia Duster,1.5 Diesel,157155,6995,https://www.donedeal.ie/cars-for-sale/dacia-duster-signature-1-5-dci-5dr-nct-10-26-/40787422
2018,Opel Insignia,1.6 Diesel,209214,8900,https://www.donedeal.ie/cars-for-sale/opel-insignia-2018-turbo-diesel-7999/39813123
2012,Audi A4,2.0 Diesel,257494,5950,https://www.donedeal.ie/cars-for-sale/audi-a4-2-0-tdi/40779240
2013,Opel Astra,1.7 Diesel,159000,5950,https://www.donedeal.ie/cars-for-sale/opel-astra-1-7-cdti-low-kms/40771606
2013,Honda Civic,1.3 Petrol,199000,6390,https://www.donedeal.ie/cars-for-sale/honda-civic-2013-nct05-26-tax-06-26/40344990
2016,Peugeot 508,1.6 Diesel,225307,5950,https://www.donedeal.ie/cars-for-sale/peugeot-508-1-6-hdi-active/40642022
2014,Mazda Mazda6,2.2 Diesel,213000,8950,https://www.donedeal.ie/cars-for-sale/mazda-mazda6-2014-automatic-nct-06-26-tax-08-25/40075065
2017,Renault Scenic,1.5 Diesel,178000,7950,https://www.donedeal.ie/cars-for-sale/renault-scenic-1-5-dci-limited-edition/40673494
2014,SEAT Alhambra,2.0 Diesel,210823,8950,https://www.donedeal.ie/cars-for-sale/seat-alhambra-2-0-tdi-7-seater/39371786
2014,Nissan Qashqai,1.5 Diesel,146000,6950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-diesel/40733509
2015,Peugeot 2008,1.6 Diesel,129000,7950,https://www.donedeal.ie/cars-for-sale/peugeot-2008-1-6-hdi/40687554
2012,Volkswagen Golf,1.4 Petrol,179000,7950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-4-tsi-dsg-highline/40429623
2014,Suzuki Swift,1.2 Petrol,80000,7950,https://www.donedeal.ie/cars-for-sale/suzuki-swift-1-2-petrol-automatic/40695835
2016,Hyundai i10,1.0 Petrol,142000,7950,https://www.donedeal.ie/cars-for-sale/hyundai-i10-1-0-petrol-5-door-hatchback/40645990
2016,Ford Focus,1.5 Diesel,202776,7650,https://www.donedeal.ie/cars-for-sale/2016-ford-focus-1-5-tdi-estate-nct-10-26-tax-06-26/40788881
2013,Hyundai i30,1.6 Diesel,189902,6350,https://www.donedeal.ie/cars-for-sale/2013-hyundai-i30-1-6-crdi-plus-nct-07-26/40788834
2012,Toyota Yaris,1.3 Petrol,209214,5150,https://www.donedeal.ie/cars-for-sale/2012-toyota-yaris-1-33-vvt-i-nct-10-26-tax-10-25/40788823
2015,Ford Focus,1.6 Diesel,201167,6850,https://www.donedeal.ie/cars-for-sale/2015-ford-focus-1-6-tdci-titanium-nct-06-26/40788811
2015,Vauxhall Zafira,1.6 Diesel,183464,5950,https://www.donedeal.ie/cars-for-sale/2015-vauxhall-zafira-1-6-cdti-s-7-seater-nct-05-26/40788742
2013,SEAT Mii,1.0 Petrol,49889,6995,https://www.donedeal.ie/cars-for-sale/seat-mii-s-air-conditioning/40733829
2015,Nissan Note,1.5 Diesel,291363,5999,https://www.donedeal.ie/cars-for-sale/nissan-note-1-5dci-sv-model-long-nct-05-2026/40668699
2014,Opel Meriva,1.7 Diesel,194873,6499,https://www.donedeal.ie/cars-for-sale/2014-opel-meriva-1-7-diesel-automatic/40152140
2012,Fiat 500,1.2 Petrol,194565,5999,https://www.donedeal.ie/cars-for-sale/12-fiat-500-1-2-petrol-only-passed-nct-06-26/39997377
2016,Peugeot 3008,1.6 Diesel,135278,7999,https://www.donedeal.ie/cars-for-sale/peugeot-3008-1-6-diesel-only-135k-kms-long-nct/39997488
2015,Fiat Punto,1.2 Petrol,143000,5999,https://www.donedeal.ie/cars-for-sale/fiat-punto-1-2-petrol-only-passed-nct-05-26/39997353
2014,Kia Sportage,1.7 Diesel,222052,5999,https://www.donedeal.ie/cars-for-sale/kia-sportage-1-7-crdi-manual-only-passed-nct-02-26/39997588
2016,Jaguar XE,2.0 Diesel,90123,7999,https://www.donedeal.ie/cars-for-sale/jaguar-xe-r-sport-low-mileage/40788471
2013,Mini Cooper,1.6 Diesel,181000,7950,https://www.donedeal.ie/cars-for-sale/mini-cooper-d-high-spec-new-nct/39822002
2016,Toyota Aygo,1.0 Petrol,77000,7950,https://www.donedeal.ie/cars-for-sale/toyota-aygo-1-0-xplay/39259642
2015,Suzuki Celerio,1.0 Petrol,114158,6495,https://www.donedeal.ie/cars-for-sale/2015-suzuki-celerio-bluetooth/40788390
2014,Volkswagen Up!,1.0 Petrol,88000,7950,https://www.donedeal.ie/cars-for-sale/volkswagen-up-high-spec-vw-up/38785496
2014,Volkswagen Up!,1.0 Petrol,80000,8950,https://www.donedeal.ie/cars-for-sale/volkswagen-up-top-spec-1-0-litre-auto/38670742
2015,Opel Astra,1.4 Petrol,144840,7995,https://www.donedeal.ie/cars-for-sale/opel-astra-1-4-limited-edition/40733828
2015,Renault Clio,1.1 Petrol,70000,7750,https://www.donedeal.ie/cars-for-sale/renault-clio-2015/40004542
2014,Nissan Qashqai,1.5 Diesel,230000,5950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai2-2014/39986627
2014,Honda Fit,1.5 Petrol Hybrid,104000,7950,https://www.donedeal.ie/cars-for-sale/honda-fit-2014/39818399
2014,Nissan Juke,1.5 Diesel,191511,5950,https://www.donedeal.ie/cars-for-sale/nissan-juke-2014-n-tec-1-5-diesel/39423914
2015,Peugeot 208,1.2 Petrol,157000,6950,https://www.donedeal.ie/cars-for-sale/peugeot-208-2015-high-specification/38592976?campaign=3
2016,Hyundai i30,1.4 Petrol,178511,7950,https://www.donedeal.ie/cars-for-sale/hyundai-i30-2016/39025739
2015,Ford C-Max,1.6 Diesel,176572,8950,https://www.donedeal.ie/cars-for-sale/151-ford-c-max-perfect-family-car-new-nct/40139614
2015,Renault Zoe,22 kWh Electric,80302,5750,https://www.donedeal.ie/cars-for-sale/renault-zoe-nct-27-low-kms-4-door-stunning/40139947
2012,Kia Sportage,2.0 Diesel,214492,6950,https://www.donedeal.ie/cars-for-sale/kia-sportage-2012-4-wheel-drivelow-mileage/40657159
2015,Nissan Juke,1.2 Petrol,149708,7950,https://www.donedeal.ie/cars-for-sale/nissan-juke-2015-petrol-1-2-low-mileage/39842604
2015,Dacia Sandero,1.5 Diesel,228000,5995,https://www.donedeal.ie/cars-for-sale/dacia-sandero-stepway-signature-1-5-irish-car/40787468
2013,Citroen C3,1.6 Petrol,73073,7995,https://www.donedeal.ie/cars-for-sale/2013-citroen-c3-s186-automatic-low-miles/39473840
2013,Kia Sportage,2.0 Diesel,257494,6595,https://www.donedeal.ie/cars-for-sale/kia-sportage-2013-4wd-panoramic-roof/40498709
2014,Ford S-Max,1.6 Diesel,175000,7750,https://www.donedeal.ie/cars-for-sale/ford-s-max-smax-1-6-tdci-115ps-st-st-4dr/40755195
2016,Ford Kuga,2.0 Diesel,223127,7495,https://www.donedeal.ie/cars-for-sale/ford-kuga-2-0-titanium-2016-no-vat/40506139
2013,Nissan Micra,1.2 Petrol,47000,7995,https://www.donedeal.ie/cars-for-sale/nissan-micra-1-2-march-5dr-auto/40309860
2016,Daihatsu Mira,1.0 Petrol,43000,6950,https://www.donedeal.ie/cars-for-sale/daihatsu-mira-automatic/38619685
2015,Nissan Note,1.5 Diesel,159324,7450,https://www.donedeal.ie/cars-for-sale/151-nissan-note-1-5dcisv-specmint/40785922
2016,Citroen C4,1.6 Diesel,249447,7999,https://www.donedeal.ie/cars-for-sale/2016-citroen-c4automatic-7seater-special-edition/40776292
2017,Ford Fiesta,1.5 Diesel,315430,7950,https://www.donedeal.ie/cars-for-sale/stunning-ford-fiesta-new-nct-serviced/40404753
2015,Renault Captur,1.5 Diesel,97000,7950,https://www.donedeal.ie/cars-for-sale/renault-capture-1-5-dci-medianav/40785160
2015,Citroen C4,1.6 Diesel,150000,6999,https://www.donedeal.ie/cars-for-sale/2015-citroen-c4-cactus-blue-hdi-low-tax/40480392
2014,Volkswagen Up!,1.0 Petrol,50000,8750,https://www.donedeal.ie/cars-for-sale/volkswagen-up-automatic/40494096
2012,Nissan Micra,1.2 Petrol,73000,6995,https://www.donedeal.ie/cars-for-sale/nissan-micra-1-2-march-auto/40048400
2016,Citroen C4,1.6 Diesel,99799,7999,https://www.donedeal.ie/cars-for-sale/citroen-c4-2016-7-seater/40752778
2014,Volkswagen Up!,1.0 Petrol,41000,7995,https://www.donedeal.ie/cars-for-sale/volkswagen-up-1-0-move-up-auto/40309859
2017,Ford Focus,1.5 Diesel,271569,6999,https://www.donedeal.ie/cars-for-sale/ford-focus-2017/40681567
2014,Nissan Qashqai,1.5 Diesel,217000,5950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2014-1-5-dci-nct-7-26/40704665?campaign=3
2018,Peugeot 2008,1.2 Petrol,91770,7999,https://www.donedeal.ie/cars-for-sale/peugeot-2008-2018/40672598
2013,Honda Fit,1.3 Petrol Hybrid,110000,7650,https://www.donedeal.ie/cars-for-sale/honda-fit-hybrid/40711819
2014,Kia Carens,1.7 Diesel,220,6999,https://www.donedeal.ie/cars-for-sale/141-kia-carens-7-seats-/40728497
2014,Peugeot 208,1.0 Petrol,59425,6950,https://www.donedeal.ie/cars-for-sale/peugeot-208-1-0-active-03-26-nct-low-mileage/40071670
2012,Suzuki SX4,2.0 Diesel,195000,5999,https://www.donedeal.ie/cars-for-sale/suzuki-sx4-2012-four-wheel-drive-/40736574
2016,Opel Mokka,1.6 Diesel,119786,8950,https://www.donedeal.ie/cars-for-sale/opel-mokka-1-6-cdti-08-26-nct-low-mileage/39860077
2014,Ford Fiesta,1.6 Diesel,192971,8950,https://www.donedeal.ie/cars-for-sale/ford-fiesta-zetec-s-line-06-26-nct/40071990
2017,Kia Picanto,1.0 Petrol,177000,7999,https://www.donedeal.ie/cars-for-sale/kia-picanto-2017-finance-nct-01-27-/40064755
2026,Opel Frontera,Electric,0,5606,https://www.donedeal.ie/cars-for-sale/opel-frontera-taxi-offer-20-000-off-ev-460l-b/40783519
2015,Renault Captur,1.5 Diesel,241401,6950,https://www.donedeal.ie/cars-for-sale/2015-renault-captur-1-5l-diesel-automatic-new-nct/40638205
2015,Kia Sportage,1.7 Diesel,228526,7950,https://www.donedeal.ie/cars-for-sale/2015-kia-sportage-platinum-1-7l-diesel-new-nct/40190286
2012,Toyota Yaris,1.1 Petrol,81000,8495,https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-vitz-auto-5dr/39836245
2014,Toyota Prius,1.8 Petrol Hybrid,555000,5299,https://www.donedeal.ie/cars-for-sale/toyota-prius-2014/40193913
2014,Ford Fiesta,1.5 Diesel,284048,5950,https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-5-tdci-titanium-nct-tax-trade-/40782186
2014,Kia Rio,1.2 Petrol,101674,7950,https://www.donedeal.ie/cars-for-sale/kia-rio-1-2-manual-5dr/40782183
2015,Nissan Juke,1.5 Diesel,108289,7950,https://www.donedeal.ie/cars-for-sale/nissan-juke-1-5-diesel-xe-4dr-low-mileage-/40782163
2015,Hyundai i10,1.0 Petrol,204386,5990,https://www.donedeal.ie/cars-for-sale/hyundai-i10-2015-nct-12-26-/40408419
2015,Citroen C4,1.6 Diesel,189000,6990,https://www.donedeal.ie/cars-for-sale/citroen-c4-cactus-2015-nct-09-26-tax-01-26/40531239
2013,Opel Insignia,2.0 Diesel,251000,5950,https://www.donedeal.ie/cars-for-sale/opel-insignia-2013-nct-02-27-tax-12-25/40732227
2016,Renault Clio,1.5 Diesel,171000,6490,https://www.donedeal.ie/cars-for-sale/renault-clio-2016-nct-05-26-tax-09-25/40145318
2016,Fiat 500,1.4 Petrol,119000,7950,https://www.donedeal.ie/cars-for-sale/fiat-500x-2016-nct-09-26-tax-10-25/40110437
2013,SEAT Toledo,1.6 Diesel,208000,5490,https://www.donedeal.ie/cars-for-sale/seat-toledo-2013-nct-20-26-tax-12-25/40408370
2015,Mazda Mazda3,2.2 Diesel,200000,5990,https://www.donedeal.ie/cars-for-sale/mazda-mazda3-2015-nct-08-26-tax-7-25/39772676
2016,Ford Mondeo,2.0 Diesel,253000,7450,https://www.donedeal.ie/cars-for-sale/ford-mondeo-2016-nct-05-26-tax-10-25/40684393
2016,Citroen C4,1.6 Diesel,249447,7999,https://www.donedeal.ie/cars-for-sale/2016-citroen-c4automatic-7seater-special-edition/40776292?campaign=3
2015,Citroen C4,2.0 Diesel,206000,8950,https://www.donedeal.ie/cars-for-sale/citroen-c4-picasso/40192810?campaign=3
2015,Volkswagen Up!,1.0 Petrol,83363,7950,https://www.donedeal.ie/cars-for-sale/volkswagen-up-2015-automatic-hi-spec/40145805
2013,Volvo XC60,2.4 Diesel,304165,6350,https://www.donedeal.ie/cars-for-sale/2013-volvo-xc60-2-4-diesel/40781771
2015,Citroen C3,1.0 Petrol,107036,8950,https://www.donedeal.ie/cars-for-sale/151-citroen-c3-1-0-perfect-starter-car/40448894
2017,Dacia Sandero,1.5 Diesel,131965,6999,https://www.donedeal.ie/cars-for-sale/dacia-sandero-stepway-diesel-nct-tested/40781275
2012,Volkswagen Up!,1.0 Petrol,108284,7499,https://www.donedeal.ie/cars-for-sale/volkswagens-up-2012-black-/40351544
2014,Volkswagen Up!,1.0 Petrol,115000,7990,https://www.donedeal.ie/cars-for-sale/volkswagen-up-vw-up-1-0-litre-automatic-ideal/40741592
2014,Nissan Pulsar,1.5 Diesel,218000,7950,https://www.donedeal.ie/cars-for-sale/nissan-pulsar-2014-sat-nav-ncted/40640976
2014,Nissan Micra,1.2 Petrol,95916,6999,https://www.donedeal.ie/cars-for-sale/nissan-march-micra-automatic/40445133
2012,Ford Fiesta,1.4 Petrol,117000,6750,https://www.donedeal.ie/cars-for-sale/12-ford-fiesta-1-4-petrol-manual-warranty/40780192
2017,Opel Insignia,1.6 Diesel,126486,7450,https://www.donedeal.ie/cars-for-sale/2017-opel-insignia-1-6-limous-sc/40592318
2012,Ford S-Max,1.6 Diesel,288071,5995,https://www.donedeal.ie/cars-for-sale/ford-s-max-1-6-tdci-zetec-113bhp-7-seater-new-nc/40143876
2016,Peugeot 208,1.6 Diesel,123000,7950,https://www.donedeal.ie/cars-for-sale/peugeot-208/39076833
2013,Volkswagen Up!,1.0 Petrol,104000,6995,https://www.donedeal.ie/cars-for-sale/volkswagen-up-1-0-move-up-auto-3dr/39459936
2014,Ford Kuga,2.0 Diesel,204395,5995,https://www.donedeal.ie/cars-for-sale/ford-kuga-2-0-140bhp-zetec-no-vat/39292758
2016,Opel Mokka,1.6 Diesel,214042,6999,https://www.donedeal.ie/cars-for-sale/2016-opel-mokka-1-6-diesel/40778699
2016,SEAT Mii,1.0 Petrol,79000,6695,https://www.donedeal.ie/cars-for-sale/seat-mii-2016-5-door-low-mileage/40501125
2016,Toyota Aqua,1.5 Petrol Hybrid,189000,6999,https://www.donedeal.ie/cars-for-sale/2016-toyota-aqua-1-5-hybrid/40778450
2015,Ford Fiesta,1.0 Petrol,104607,7995,https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-0-zetec-turbo/40726345
2013,Toyota Yaris,1.0 Petrol,181000,5250,https://www.donedeal.ie/cars-for-sale/toyota-yaris-5-250/40777855
2012,Toyota Vitz,1.0 Petrol,87000,6950,https://www.donedeal.ie/cars-for-sale/2012-toyota-vitz-1-0-litre-automatic/40550153
2015,Dacia Sandero,1.1 Petrol,146500,6750,https://www.donedeal.ie/cars-for-sale/dacia-sandero-2015-1-2-nct-08-2026-tax/40703625
2017,Peugeot 308,1.6 Diesel,300000,5250,https://www.donedeal.ie/cars-for-sale/peugeot-308-2017-new-nct-1-27/40647540
2015,Citroen C4,1.6 Diesel,210000,6950,https://www.donedeal.ie/cars-for-sale/citroen-c4-cactus-2015/40684713
2016,Nissan Qashqai,1.5 Diesel,308640,7950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-n-connecta-360/40776962
2014,Alfa Romeo Giulietta,1.6 Diesel,140873,6950,https://www.donedeal.ie/cars-for-sale/alfa-romeo-giulietta-1-6-jtdm-2-105-lusso-lus-vel/39770095
2015,Ford Fiesta,1.2 Petrol,121062,7995,https://www.donedeal.ie/cars-for-sale/ford-fiesta-2015zetec-1-2l-only-75k-miles/40698560
2013,BMW X1,2.0 Diesel,112492,7900,https://www.donedeal.ie/cars-for-sale/bmw-x1-2013-low-miles-xdrive-diesel-6999/40692179?campaign=3
